2025-05-29 15:50:00,579 INFO    SenderThread:22936 [sender.py:_save_file():1375] saving file media\table\Iter_1/Epoch_5_TestPredictions_0_9e8985ace1176a0a0235.table.json with policy now
2025-05-29 15:50:00,579 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 15:50:00,648 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_2\Epoch_10_TestPredictions_19_3ef59cd9300c30b2e49e.table.json
2025-05-29 15:50:00,648 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_2
2025-05-29 15:50:01,316 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\gkdd2o21-media/table/Iter_2/Epoch_5_TestPredictions_15_606edf5a35cd87ff03f9.table.json
2025-05-29 15:50:02,351 INFO    wandb-upload_3:22936 [upload_job.py:push():89] Uploaded file C:\Users\HanlinWang\AppData\Local\wandb\wandb\artifacts\staging\tmpz9bpy1ri
2025-05-29 15:50:02,666 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\output.log
2025-05-29 15:50:02,697 INFO    wandb-upload_0:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\r81az0lv-media/table/Iter_1/Epoch_5_TestPredictions_0_9e8985ace1176a0a0235.table.json
2025-05-29 15:50:02,928 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:02,928 INFO    wandb-upload_1:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\it1zprya-media/table/Iter_2/Epoch_10_TestPredictions_19_3ef59cd9300c30b2e49e.table.json
2025-05-29 15:50:02,937 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:03,132 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:03,670 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_2\Epoch_15_TestPredictions_24_5be411b133c950dad44f.table.json
2025-05-29 15:50:03,670 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_2
2025-05-29 15:50:04,108 INFO    SenderThread:22936 [sender.py:send_request_log_artifact():1441] logged artifact run-yx1gtic1-Iter_1Epoch_10_TestPredictions - {'id': 'QXJ0aWZhY3Q6MTc3MTEzNjUzNg==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0NTY3MDMyMg==', 'latestArtifact': None}}
2025-05-29 15:50:04,108 DEBUG   SenderThread:22936 [sender.py:send():379] send: files
2025-05-29 15:50:04,108 INFO    SenderThread:22936 [sender.py:_save_file():1375] saving file media\table\Iter_1/Epoch_10_TestPredictions_4_a5768cb2b967c201732f.table.json with policy now
2025-05-29 15:50:04,108 DEBUG   SenderThread:22936 [sender.py:send():379] send: history
2025-05-29 15:50:04,112 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: summary_record
2025-05-29 15:50:04,112 INFO    SenderThread:22936 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 15:50:04,112 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 15:50:04,527 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:04,540 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:04,674 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\wandb-summary.json
2025-05-29 15:50:04,674 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_3\Epoch_5_TestPredictions_30_f29a9ae289518f95762b.table.json
2025-05-29 15:50:04,674 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table
2025-05-29 15:50:04,674 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_3
2025-05-29 15:50:04,823 INFO    wandb-upload_0:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\k13vp1r7-media/table/Iter_1/Epoch_10_TestPredictions_4_a5768cb2b967c201732f.table.json
2025-05-29 15:50:04,840 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\cpt161s9-media/table/Iter_2/Epoch_15_TestPredictions_24_5be411b133c950dad44f.table.json
2025-05-29 15:50:05,428 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:05,438 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:05,440 INFO    wandb-upload_3:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\4nacad0f-media/table/Iter_3/Epoch_5_TestPredictions_30_f29a9ae289518f95762b.table.json
2025-05-29 15:50:05,679 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_3\Epoch_10_TestPredictions_34_dfca72f244035b0cecf3.table.json
2025-05-29 15:50:05,679 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_3
